path	mode	blob_oid_source	domain	action
vendored-skills/impeccable/reference/interaction-design.md	100644	c42c9d8100b3fb28133dbcabdb468f446d6bcfa5	WEB	WEB_MOVE
vendored-skills/impeccable/reference/ios.md	100644	ef10ee0d23253d406315007321ca0bd5bbbbb12b	WEB	WEB_MOVE
vendored-skills/impeccable/reference/layout.md	100644	664780b5d639a841509eb50d84a9ed9b1a4f56fa	WEB	WEB_MOVE
vendored-skills/impeccable/reference/live.md	100644	8c2cccd0a616e0f4f0527ca43777e34d681c7730	WEB	WEB_MOVE
vendored-skills/impeccable/reference/onboard.md	100644	d6a6de372d527d232c60f8317a077b5c5405b927	WEB	WEB_MOVE
vendored-skills/impeccable/reference/optimize.md	100644	57bfb11c8d7b93826eb407dcf110cb1347368d29	WEB	WEB_MOVE
vendored-skills/impeccable/reference/overdrive.md	100644	204dab86c88c56cdf1a46f3f585710185e06c93d	WEB	WEB_MOVE
vendored-skills/impeccable/reference/polish.md	100644	22c18c1571385c29cd8ac12672df118ddc95604c	WEB	WEB_MOVE
vendored-skills/impeccable/reference/product.md	100644	2ca462350362dca84b761764f2d5697a24a5f2da	WEB	WEB_MOVE
vendored-skills/impeccable/reference/quieter.md	100644	d1eddc29f678b16027c9d7bffd1f52a0701e5d54	WEB	WEB_MOVE
vendored-skills/impeccable/reference/shape.md	100644	c76d258123495f8307abb8587547e6f60c61c605	WEB	WEB_MOVE
vendored-skills/impeccable/reference/typeset.md	100644	819807f9ee1b1338af461f9e0aa6d1423a57c268	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/command-metadata.json	100644	83796d54b6bd7ba22f54c288c64574baffe1758b	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/context-signals.mjs	100644	2fc27bea7fcf996ea73b60430a3dfb1fdd37d2db	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/context.mjs	100644	ba40dd39f17e2f08b7a6c3a4c9dc9dd5381180fd	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/critique-storage.mjs	100644	6b4d225cf529d3c6de5d545a64731849f4eaae41	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detect-csp.mjs	100644	a13505d23ba3adf679090ce6cd9e20d68bcb12eb	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detect.mjs	100644	cbc0469549d4a0c7efea5a67a0fdb9b52289a621	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/browser/injected/index.mjs	100644	fff811491e7302e932a831f76d28ab11231399d2	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/cli/main.mjs	100644	69a61e7755faef9fd949191d48883e3ee243ccb4	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/design-system.mjs	100644	fdbf74e69d4cddc8ade938a4e913ebdbb7c275e8	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/detect-antipatterns-browser.js	100644	05056b4e4c4fcb909182e0cf5d6ad18d9670ba85	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/detect-antipatterns.mjs	100644	c5bcf064cb9cb7a382463b4cdd2da09e84dac931	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/engines/browser/detect-url.mjs	100644	05bd164a362c4a5003451f87cf91c67efad98afb	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/engines/regex/detect-text.mjs	100644	1affdda432d2bdcdf17fd95c55fc8644d065a459	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/engines/static-html/css-cascade.mjs	100644	1d873f171cf8cae8dc475041ef68496da157a288	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/engines/static-html/detect-html.mjs	100644	7c6748e1778c647e240d7d8b6b728f5452eaa1cf	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/engines/visual/screenshot-contrast.mjs	100644	c9668dbd7a35922bc898873cb9edc2eb748cddf4	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/findings.mjs	100644	5a30b4f75a87717b6cf2f579a75d1b3a9cefff59	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/node/file-system.mjs	100644	aaa8c6df7c3d205001ca785cf8f64601c6858f37	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/profile/profiler.mjs	100644	b05fbf3ef1fe255d8f15068deeb6c8a94f4ad7aa	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/registry/antipatterns.mjs	100644	8ee4790185730f72922c5829c1ee7820206f1859	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/rules/checks.mjs	100644	acac765c740d82cef1aac21aaf8f828bf90969fc	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/shared/color.mjs	100644	3d9a126bfb06e54866172b54da85b1de466c2e95	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/shared/constants.mjs	100644	917cbf5046c05e1578b59bf8be46add0c6ab6802	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/shared/fonts.mjs	100644	4c4d7fc4528a8dafdd759a0ed6e3f7392758d71b	WEB	WEB_MOVE
vendored-skills/impeccable/scripts/detector/shared/inline-ignores.mjs	100644	e5d64b18a825e571c22acb5e5865e93dbaaad912	WEB	WEB_MOVE
